2020-05-03_0:00,42.55,1.95,97.72728,0.4681297,0.015219925,0.4681297,2.6695392,2.1359377
2020-05-03_0:00,42.55,2.05,98.239784,0.43520316,0.028116276,0.43520316,2.6868906,2.2649722
2020-05-03_0:00,42.55,2.15,99.18656,0.49869725,0.017191682,0.49869725,2.6856117,2.2316904
2020-05-03_0:00,42.55,2.25,99.42616,0.5187772,0.014431222,0.5187772,2.6960852,2.2285569
2020-05-03_0:00,42.55,2.35,100.21583,0.6847884,0.023437351,0.6847884,2.6537936,2.1804247
2020-05-03_0:00,42.55,2.45,100.48856,0.7095082,0.031249769,0.7095082,2.5879405,2.128349
2020-05-03_0:00,42.55,2.55,102.05108,0.7016993,0.035157755,0.7016993,2.6637838,2.1730707
2020-05-03_0:00,42.55,2.65,103.61359,0.84144175,0.031249769,0.84144175,2.8085783,2.2707808
2020-05-03_0:00,42.55,2.75,109.36359,1.5289558,0.06123467,1.5289558,2.9802737,2.4630325
2020-05-03_0:00,42.55,2.85,115.957306,3.1627848,0.10104638,3.1627848,3.7004657,2.748692
2020-05-03_0:00,42.55,2.95,116.67603,2.9079275,0.19068846,2.9079275,3.492305,2.8672354
2020-05-03_0:00,42.55,3.05,115.33231,1.9056572,0.19679202,1.9056572,3.7123885,2.7632155
2020-05-03_0:00,42.45,0.25,103.551056,0.47124898,0.009549794,0.47124898,2.348033,1.9652084
2020-05-03_0:00,42.45,0.35,104.69208,0.44498733,0.011709844,0.44498733,2.2477186,1.9111184
2020-05-03_0:00,42.45,0.45,104.11517,0.4804079,0.013642521,0.4804079,2.1215403,1.9752022
2020-05-03_0:00,42.45,0.55,103.22807,0.5223512,0.013869894,0.5223512,2.1192524,2.0128894
2020-05-03_0:00,42.45,0.65,98.40821,0.5165674,0.0200303,0.5165674,2.3796663,2.0474644
2020-05-03_0:00,42.45,0.75,102.01237,0.5324836,0.023078527,0.5324836,2.4339232,2.0733707
2020-05-03_0:00,42.45,0.85,101.64675,0.38333353,0.007812517,0.38333353,2.5031729,2.0999024
2020-05-03_0:00,42.45,0.95,100.64722,0.3487159,0.007812517,0.3487159,2.5248585,2.0825403
2020-05-03_0:00,42.45,1.05,98.98841,0.43021515,0.007812517,0.43021515,2.5513191,2.141018
2020-05-03_0:00,42.45,1.15,96.95734,0.6238736,0.014097268,0.6238736,2.6751242,2.2554936
2020-05-03_0:00,42.45,1.25,96.113556,0.4727127,0.011720502,0.4727127,2.923871,2.4228442
2020-05-03_0:00,42.45,1.35,101.162445,0.5564004,0.007812517,0.5564004,3.02356,2.4867716
2020-05-03_0:00,42.45,1.45,100.47964,0.575244,0.014097268,0.575244,2.5560088,2.2217321
2020-05-03_0:00,42.45,1.55,99.84163,0.4484903,0.015624935,0.4484903,2.5716834,2.1042652
2020-05-03_0:00,42.45,1.65,96.5961,0.851233,0.01647048,0.851233,2.5812047,2.1251729
2020-05-03_0:00,42.45,1.75,97.01702,0.6771501,0.023046553,0.6771501,2.5548718,2.1459527
2020-05-03_0:00,42.45,1.85,99.5191,0.67206967,0.026190706,0.67206967,2.6660292,2.2449918
2020-05-03_0:00,42.45,1.95,100.57076,1.2555603,0.052534077,1.2555603,2.83997,2.2392862
2020-05-03_0:00,42.45,2.05,96.90225,0.83498293,0.0394068,0.83498293,2.5648053,2.178748
2020-05-03_0:00,42.45,2.15,99.563095,0.4927145,0.02765087,0.4927145,2.490383,2.1025848
2020-05-03_0:00,42.45,2.25,99.19702,0.47513565,0.022577595,0.47513565,2.439096,2.0294166
2020-05-03_0:00,42.45,2.35,97.30107,0.49076048,0.026258206,0.49076048,2.3372185,1.933845
2020-05-03_0:00,42.45,2.45,98.64479,0.62081826,0.030400671,0.62081826,2.2855194,1.8719995
2020-05-03_0:00,42.45,2.55,98.801056,0.72663224,0.03153754,0.72663224,2.2161136,1.8340102
2020-05-03_0:00,42.45,2.65,106.26249,0.73106605,0.039790493,0.73106605,2.3961365,1.9911574
2020-05-03_0:00,42.45,2.75,107.73803,1.1421008,0.058584347,1.1421008,2.616959,2.2606485
2020-05-03_0:00,42.45,2.85,110.39484,2.5327182,0.11550593,2.5327182,2.9137528,2.777682
2020-05-03_0:00,42.45,2.95,113.519806,1.9317625,0.088480435,1.9317625,3.3642795,3.0120475
2020-05-03_0:00,42.45,3.05,114.20732,1.9197614,0.11311851,1.9197614,3.500988,2.7449048
2020-05-03_0:00,42.35,0.25,104.01979,0.6908138,0.019895297,0.6908138,2.1806858,2.0184565
2020-05-03_0:00,42.35,0.35,104.21255,0.5547022,0.01813315,0.5547022,2.1962183,1.8975861
