36.1491318,-5.4477332,6.9,27.3,29,2.6,4.3
36.1824523,-5.4815307,1.4,35.8,15,1.1,4.3
36.9659306,-2.2067723,1.4,41.9,21,2.1,4.6
37.0015012,-1.9355775,1.9,40.7,22,1.1,0.1
40.66472222,-4.700555556,0.5,35.4,17,0.6,
41.66555556,-3.688888889,1,32.9,13,1.1,0.1
42.35083333,-3.675555556,1.4,29.7,10,0.6,0.1
42.33611111,-3.636111111,0.5,28.9,9,2.6,0.1
42.9525,-3.475277778,1.4,30.5,8,1.6,
42.68805556,-2.940555556,1,35.4,17,1.1,
42.80277778,-5.623611111,1,27.7,8,5.1,0.1
43.04111111,-5.090555556,0.5,15.9,6,0.6,
42.60388889,-5.587222222,2.8,28.9,6,9.7,0.1
42.54277778,-6.584722222,0.5,23.2,12,0.6,
42.79527778,-4.840833333,1.4,27.3,11,9.7,
42.01944444,-4.538333333,0.5,29.3,6,1.1,0.1
40.57055556,-6.2225,1,30.5,,0.6,
40.97916667,-5.665277778,0.5,27.7,11,0.6,
40.96083333,-5.639722222,0.5,30.1,1,0.6,
40.95555556,-4.110555556,1.4,35.4,10,2.1,0.1
41.76666667,-2.466666667,2.3,37.8,11,0.6,
41.31638889,-4.909166667,0.5,38.6,19,1.1,
41.50972222,-5.746388889,0.5,25.6,3,0.6,
42.68444444,-2.9175,1.4,35.4,20,2.6,
42.84638889,-6.544444444,1,27.7,3,1.6,
42.82194444,-6.512777778,6,27.7,7,2.6,
42.78138889,-6.603888889,0.5,27.7,3,1.6,
42.87777778,-6.44,0.5,7.8,1,1.1,
42.71555556,-5.638888889,5.1,27.3,1,2.6,0.1
42.81666667,-5.533333333,1,26,3,2.1,0.1
42.94416667,-5.661944444,0.5,28.1,7,1.1,0.1
42.55861111,-6.725555556,0.5,24,6,3.1,
42.56444444,-6.781944444,0.5,20.4,6,0.6,
42.545,-6.725555556,0.5,20.4,6,3.1,
42.84916667,-4.835833333,0.5,19.1,2,0.6,
42.70361111,-4.827222222,1,17.9,3,1.6,
41.72361111,-2.856944444,1.9,36.2,17,0.6,
41.96138889,-4.494444444,5.1,24.4,6,3.1,0.1
42.57527778,-5.566388889,0.5,28.9,1,0.6,0.1
41.60416667,-4.728888889,0.5,,1,1.6,
41.61277778,-4.740833333,1,,8,1.6,
43.1773837,-6.5498404,1,19.9,10,1.1,0.1
43.5489861,-5.8972205,4.6,24.4,17,2.1,0.1
43.5542826,-5.9182319,3.2,20.4,14,5.6,0.1
43.558816,-5.9278892,2.3,18.3,6,3.6,0.1
43.3613953,-5.8593267,1.9,19.1,13,1.1,0.1
43.3613953,-5.8593267,1,18.3,22,5.6,0.1
43.3613953,-5.8593267,1.4,19.1,8,2.1,0.1
43.3613953,-5.8593267,1,16.3,21,4.1,0.1
43.5354166,-5.6677534,3.7,28.1,10,0.6,0.1
43.5389232,-5.6997771,4.6,17.5,11,1.1,0.1
43.5338737,-5.6576454,2.3,22,10,0.6,0.1
43.5369319,-5.6473465,2.3,21.6,5,1.1,0.1
43.2751294,-5.6087488,1,37.8,15,1.1,0.1
43.383156,-6.0749468,1,18.3,22,2.6,0.1
43.3586209,-5.8679295,2.3,22,14,2.6,0.1
43.3619145,-5.8493887,1.9,19.1,12,1.1,0.1
43.4020321,-5.8047419,1.4,17.9,10,2.6,0.1
43.3440389,-5.9737246,1,17.1,8,5.1,0.1
43.5753233,-5.9584944,1.4,23.2,7,3.6,0.1
43.2555528,-5.6202305,3.7,23.6,9,0.6,0.1
42.51824807,-2.619475212,1.9,37.4,12,1.1,0.1
43.14402894,-2.963385282,1.4,28.1,13,1.1,0.1
42.84901251,-2.39370339,0.5,42.7,14,1.1,0.1
42.87516709,-3.231732505,1,33.8,7,0.6,0.1
42.85478118,-2.680709822,2.8,43.5,11,1.1,0.1
42.84370296,-2.661230557,1,43.5,11,1.1,0.1
42.85604797,-2.667784995,1,42.7,19,1.1,0.1
43.25060522,-2.154887397,1,28.9,2,1.6,0.1
43.18037005,-2.268210419,1.4,37,10,0.6,0.1
43.04809432,-2.19138027,1.9,24.4,10,2.1,0.1
43.26743142,-1.97771564,3.7,15.9,15,2.6,0.1
43.32152244,-1.90013105,2.3,15.9,10,0.6,0.1
43.06412079,-2.490396683,1,24.4,8,0.6,0.1
43.29053139,-1.995741147,2.8,15.9,17,0.6,0.1
43.30277717,-1.984011286,1.9,18.7,12,0.6,0.1
43.32199195,-1.960650618,3.2,15.9,7,1.1,0.1
43.30941344,-2.010938424,1.9,24.4,10,1.6,0.1
43.13078068,-2.078002157,2.3,28.9,5,2.1,0.1
43.08507598,-2.316228856,1,38.6,12,0.6,0.1
43.32047399,-3.074155996,5.1,17.1,18,1.1,0.1
43.21890568,-2.73449698,2.8,26.4,9,3.1,0.1
43.25807943,-2.973456591,3.2,19.5,10,2.6,0.1
43.298379,-2.987133,5.1,22,12,0.6,0.1
43.2411313,-2.883761023,1.9,22,3,0.6,0.1
43.26750551,-2.93518811,3.2,22,13,2.1,0.1
43.25491057,-2.902376116,5.1,24.4,5,2.1,0.1
43.24555373,-2.960475857,3.7,22.8,11,2.1,0.1
43.25880287,-2.945656664,4.2,24,18,2.6,0.1
43.168286,-2.637958001,2.3,29.3,9,0.6,0.1
43.36205575,-3.022782207,2.8,23.2,2,2.1,0.1
43.40588884,-2.703159368,1,26.9,5,3.1,0.1
43.32071312,-3.112716272,3.7,24,8,2.6,0.1
43.33265016,-3.11299477,4.6,21.6,10,2.6,0.1
43.333012,-3.04256,8.3,23.2,13,1.6,0.1
43.21285724,-3.134461259,2.8,17.9,6,0.6,
43.30265263,-2.977239986,4.2,22,2,0.6,0.1
43.29842136,-2.930385818,1.4,22,17,2.1,0.1
43.247568,-2.988024,1.9,22.8,10,2.1,0.1
43.35305543,-3.080988277,14.2,21.6,12,2.6,0.1
43.31215281,-1.980900864,4.6,15.9,7,1.1,0.1
43.25880287,-2.945656664,4.2,24,18,2.6,0.1
28.09915985,-17.12042809,0.5,26.4,7,1.1,
28.45923434,-16.27020107,0.5,28.9,2,0.6,0.1
28.11139253,-16.47161111,2.8,38.6,10,3.1,0.1
28.03513067,-15.41630027,2.8,32.5,12,2.1,0.1
28.09004288,-17.11797862,1,35.4,9,2.1,
28.14507453,-16.52369883,2.8,38.6,9,3.1,0.1
28.00778986,-16.65582222,3.2,35,19,3.1,0.1
28.11249291,-16.577575,2.8,38.6,7,3.1,0.1
28.04732411,-16.53603056,3.2,38.6,11,2.6,0.1
28.08003333,-16.559837,1.9,38.6,16,3.6,0.1
27.76363642,-15.56385617,2.8,18.3,18,3.6,0.1
27.7726038,-15.54185614,2.8,28.5,11,2.1,0.1
28.3934243,-16.35811668,1.4,28.9,9,2.6,0.1
28.37672185,-16.36193611,2.8,32.9,11,3.1,0.1
28.07264444,-16.65275205,2.8,34.6,11,2.1,
28.50615589,-13.84897516,2.8,29.3,5,2.1,0.1
27.89763333,-15.44494209,2.8,24.8,10,2.1,0.1
27.86928759,-15.38682222,2.8,8.2,13,2.1,0.1
27.80131863,-15.46114562,2.8,30.1,10,2.1,0.1
28.38313333,-16.57072475,0.5,29.7,9,3.1,0.1
28.45792973,-16.26359123,1,30.1,5,0.6,0.1
28.45671762,-16.27200756,0.5,30.9,5,1.1,0.1
28.46299916,-16.26523392,1.9,37.4,3,3.1,0.1
28.38022004,-16.36818269,1,29.3,14,3.6,0.1
28.6473601,-17.7691698,2.3,33.8,18,2.6,0.1
28.45103088,-16.27769219,3.2,42.7,2,1.1,0.1
28.46199444,-16.27666944,1.9,26.4,8,1.6,0.1
28.45812167,-16.278835,3.2,33.8,1,2.1,0.1
27.89819013,-15.48868251,,,,,0.1
28.50038255,-13.85235586,1,29.7,694,2.1,0.1
28.00351848,-15.4118731,4.6,29.7,4,1.1,0.1
28.45556374,-16.27677967,0.5,30.1,13,2.6,0.1
28.11129379,-15.52102571,0.5,30.9,5,1.1,0.1
28.49838137,-13.86082868,154.5,24.4,7,0.6,0.1
28.96788139,-13.5558456,1,34.2,10,0.6,0.1
28.0261982,-15.41448411,4.2,29.7,1,2.1,0.1
28.38054612,-16.37196944,1,32.5,9,2.6,0.1
28.99031222,-13.51654138,4.6,36.2,6,2.1,0.1
28.13376179,-15.43281447,0.5,32.9,8,1.6,0.1
28.4621689,-16.26186591,0.5,30.9,9,1.6,0.1
28.33734904,-16.39991557,0.5,30.9,9,2.1,0.1
28.02989143,-15.41609151,2.8,31.7,14,2.1,0.1
28.50284341,-13.85369827,2.8,28.9,10,2.6,0.1
28.66735407,-17.77478905,2.8,27.7,18,2.1,0.1
28.68583172,-17.76420301,2.3,32.1,25,1.1,0.1
28.97702845,-13.54756927,2.8,36.6,10,2.6,0.1
28.8051036,-17.78255351,2.3,30.5,17,1.1,0.1
27.83194945,-17.92164451,,13,24,,
28.52658854,-14.00470924,2.8,33.8,11,2.1,0.1
28.03155181,-15.40914556,5.1,28.9,5,0.6,0.1
27.9822218,-15.7793741,1.9,32.5,3,1.6,
28.9821423,-13.5127856,2.8,37.4,10,2.1,0.1
40.4167754,-3.7037902,1.4,36.2,8,3.6,0.1
40.384961,3.718727,2.3,40.3,8,,0.1
41.694342,24.738078,3.8,20.5,20,1.4,
43.851367,25.964086,7.5,19.3,46,7.4,0.1
43.207978,23.557414,3.9,17.1,51,9.6,0.1
42.056383,25.59345,4.1,21.4,6,15.5,
43.268206,26.938439,1.8,26.7,13,1.5,
42.142889,24.765239,5.2,19.4,21,14,0.1
43.552883,27.833081,,,21,,
43.4118,24.615006,16.9,,51,1.9,0.1
43.223044,27.587239,5.2,24,43,5.2,
42.610335,23.032191,1.6,,13,5.9,0.1
41.636078,25.379683,,15,27,5.7,
41.576623,24.714116,,,35,,
42.141186,24.787952,6.7,,24,8.2,0.1
43.126475,25.691211,2.5,14.5,21,1,
42.659758,27.720956,3.5,0.6,16,1.5,
42.674006,26.338325,,,9,5,
43.136925,24.715742,,,16,,
42.001933,23.097822,5.9,5.5,10,19.2,
42.432356,25.637389,0.4,29,21,3.2,0.1
43.224389,27.915733,2.2,21.8,24,8.2,0.1
42.6483638,23.4011233,1.2,18.5,19,,
42.678333,23.284444,,,,,
42.6656601,23.2702013,2.4,20.6,18,,0.1
42.6310777,23.2376786,1.7,23.2,21,,0.1
42.7325,23.298611,1.6,19.9,24,,
42.6413301,23.373074,4.3,,16,,0.1
42.67388889,23.28279167,1.9,16.4,21,,0.1
42.5313537,27.4657371,,,,,
27.4412527,42.5216116,9.7,24.7,,2.7,
42.4745595,27.3975034,2.7,1.4,43,9.7,
42.5179008,27.366996,5.9,17.4,29,5,
48.1351253,11.5819806,4.2,46.3,13,,0.1
47.9732667,11.2196194,1.4,47.6,27,,0.1
48.1722093,12.8305017,1.4,47.6,9,,
48.7705311,11.4301242,2.8,48.8,19,,0.1
48.169444,11.65,1.9,47.6,13,,0.1
48.1552945,11.5367712,22.9,48.4,22,,0.1
48.1542256,11.5537444,2.8,48.4,14,,0.1
48.1390293,11.5655578,4.2,46.3,13,,0.1
48.0217563,12.5392499,1.9,44.7,10,,
48.9071406,11.8908525,2.3,48.8,14,,0.1
48.5405284,12.1561137,2.8,44.7,11,,0.1
48.85424,11.77072,1.4,48.8,14,,0.1
48.5724917,13.4212484,1.9,,11,,
49.0957315,11.8071592,4.6,48.8,17,,0.1
49.4868046,11.7855875,4.6,41.1,15,,0.1
49.4380774,12.5554499,1,45.5,10,,
49.8977123,10.8873264,2.3,43.9,12,,0.1
49.9458022,11.581097,3.2,,24,,
50.1031316,11.4417547,1.9,,10,,
49.3042982,10.5742821,2.3,45.9,10,,0.1
49.4725266,10.9843655,7.8,43.9,10,,0.1
49.4440155,11.0357855,5.5,43.9,2,,0.1
49.3236541,11.0309498,1.4,45.9,7,,0.1
50.0636608,10.1752124,5.5,40.3,11,,0.1
49.7879186,9.9436612,3.7,40.3,8,,0.1
48.3770478,10.8894009,1.4,50,15,,0.1
48.3702933,10.8969745,6,50,15,,0.1
48.3649674,10.893749,2.8,50,12,,0.1
47.5154473,10.4057903,3.7,47.6,11,,
47.7258787,10.3067134,1,48,11,,
47.562309,9.6839033,3.7,,20,,0.1
48.3972464,10.0074932,4.2,44.7,20,,
50.930329,8.191907,2.3,52.6,17,,
50.653234,6.281008,5.1,50,24,,
50.754729,6.093826,6.4,44.7,21,,
50.754729,6.093826,,24,,,
52.023155,8.548362,4.6,40.3,26,,
50.753629,7.082648,19.2,39,31,2.6,
51.862042,6.874469,2.3,41.1,29,7.6,
51.862042,6.874469,,11,,2.6,
51.525955,6.97688,2.3,45.9,28,2.6,
51.641377,7.331409,2.3,43.9,30,2.6,
51.523543,7.483562,19.2,43.9,36,2.6,
51.5196,7.464249,21.1,2.1,16,2.6,
51.536893,7.457409,2.3,43.9,37,2.6,
51.437686,6.771867,12.8,42.7,36,2.6,
51.485492,6.735431,7.4,42.7,33,2.6,
51.385256,6.762973,12.8,39,26,2.6,
51.52403,6.748363,2.3,45.1,29,2.6,
51.213166,6.782538,18.3,38.2,36,2.6,
51.213166,6.782538,,6,,2.6,
51.249214,6.732353,6,38.2,21,2.6,
51.477899,7.005276,16.5,3.7,41,2.6,
51.451176,7.030534,6.9,3.7,30,2.6,
51.49654,6.980991,2.3,44.3,42,2.6,
51.527901,7.084555,6,1,53,2.6,
51.362818,7.46355,19.7,41.5,32,2.6,
51.403007,7.208546,6,36.2,24,2.6,
51.54444444,7.150833333,,21.6,,2.6,
50.876179,6.873818,6.9,48,28,2.6,
51.033834,6.451483,9.6,25.6,39,,
51.097638,6.469463,10.6,25.6,27,,
50.962838,7.004605,18.8,51.9,35,2.6,
50.947268,6.957649,16,51.9,33,2.6,
51.019338,6.884571,6,43.1,59,2.6,
50.889871,6.985074,13.8,39,23,2.6,
51.337609,6.640235,12.8,39,26,6.6,
51.028931,7.004976,7.8,42.3,22,2.6,
51.592208,7.569761,2.3,44.7,23,2.6,
51.16996,6.45889,27.5,0.9,21,,
51.169434,6.439945,15.6,28.5,32,,
51.154607,6.42561,13.8,31.7,31,,
51.453459,6.86505,2.3,42.7,33,2.6,
51.953278,7.619377,6.4,40.7,26,2.6,
51.936535,7.611583,2.3,41.9,26,2.6,
51.326934,6.195834,7.4,31.7,30,,
50.883484,6.469312,12.4,41.9,40,,
51.474935,6.863629,9.2,33.3,33,2.6,
51.30394,6.819887,6,34.6,28,2.6,
51.448797,7.582247,6,41.5,31,2.6,
51.448797,7.582247,,11,,,
51.570675,8.148023,2.3,43.5,23,2.6,
51.183782,7.052573,6.9,42.7,21,2.6,
51.442993,8.360797,2.3,41.1,55,,
51.67286,6.629658,16,10.2,29,7.6,
51.260684,7.147378,15.6,36.2,28,2.6,
51.277613,7.231854,5.5,41.5,21,2.6,
50.773126,6.09576,16.5,44.7,33,,
51.460721,6.727486,11,39,36,2.6,
51.219577,6.704074,26.6,4.5,14,2.6,
52.00562,8.55279,11,40.3,30,,
51.20055556,6.761388889,25.2,,12,,
51.031473,7.010934,33.9,42.3,30,2.6,
7.643055556,51.2275,28.8,,10,,
51.568051,6.990946,5.5,44.3,33,2.6,
51.17615,7.08406,14.7,,26,,
50.927107,6.582205,12.4,38.2,33,,
52.024158,8.534087,4.6,40.3,28,,
51.17615,7.08406,14.7,37.8,27,2.6,
53.59235,10.053724,11.5,39,36,1.6,0.1
53.56437,9.944616,7.8,2.9,27,1.6,0.1
53.555726,9.943065,9.6,2.9,31,1.6,0.1
53.560862,9.957387,6,2.9,32,1.6,0.1
52.543041,13.349326,4.2,40.3,15,,
52.473192,13.225144,1.4,40.7,14,,
52.489451,13.430844,3.2,41.9,13,,
52.644169,13.483079,3.2,41.5,18,,
52.447697,13.64705,3.2,42.3,14,,
52.463611,13.31825,7.8,,15,,0.1
52.467534,13.441654,10.1,,19,,
52.481709,13.433967,9.2,,14,,
52.514072,13.469931,10.1,31.3,26,1.6,0.1
52.513606,13.418833,1.9,,16,,
52.438115,13.38772,11,,20,,
49.49256389,8.472038889,6.9,35.4,20,,
47.98883333,7.859886111,5.5,45.5,18,,
48.52023056,9.058019445,7.8,47.2,20,,
48.48933333,9.210786112,8.3,46.8,15,,
48.78315,9.180730556,3.7,49.6,17,,
49.00795833,8.387188889,6,39.4,16,,
48.78811389,9.191005556,12.4,33.3,17,,
53.06416667,14.285,1.4,41.5,11,0.6,
53.4758394,8.22315,4.2,,29,,0.1
52.7253212,7.4631525,2.8,,16,2.1,
50.97,9.8,2.5,46.2,12,0.5,
49.87305556,8.665277778,4.4,44.9,19,1.4,
50.10166667,8.5425,13.2,33.8,21,1,
50.075464,8.576305,5.1,42,19,0.5,
49.65305556,8.816388889,2.1,48,12,1.5,
50.13611111,8.919166667,3.9,45.5,9,0.8,
51.31416667,9.483333333,2.6,42.9,22,0.5,
51.15472222,9.031666667,1.1,46.8,8,0.5,
50.38321918,8.06099637,1.7,45.1,11,1.1,
50.54611111,9.68,2.1,45.9,14,0.5,
50.01083333,8.4525,4.6,40.5,20,0.5,
50.07833333,8.231388889,11.1,34.3,19,0.5,
50.05166667,8.245833333,7.1,34.3,24,0.5,
51.4325,8.928055556,2.3,47.4,15,0.5,
49.87027778,8.654444444,10.3,44.9,20,1.4,
50.12555556,8.692777778,7.8,43.5,16,1.4,
50.12666667,8.748333333,6,43.5,14,0.8,
50.55111111,9.685833333,5,41.4,14,0.5,
50.58527778,8.669444444,6.9,45.5,20,,
49.64416667,8.642222222,10.5,48,19,1.4,
51.31305556,9.4925,4.8,42.9,17,0.5,
50.22472222,8.441111111,2.6,45.9,14,1,
50.386426,8.059909,5.1,38.6,12,1.1,
50.80425833,8.76932778,3.2,43,21,,
50.80805556,8.770277778,5.4,43,15,,
49.67333333,9.003055556,1.6,48.4,10,1.4,
50.10148617,8.78484098,5.5,43.5,17,0.8,
49.82611111,8.516944444,5,44,20,1.4,
50.49888889,9.936666667,0.9,47.6,10,0.5,
50.55194444,8.501388889,2.7,45.5,12,1.1,
50.07211952,8.22886516,11.2,34.3,20,0.5,
51.29166667,9.774444444,1,49.1,20,0.5,
51.36194444,9.271944444,1.1,46.7,11,0.5,
53.835492,10.695936,2.7,38.7,18,,
54.304676,10.135158,9.7,,25,,
54.09323,10.240596,3,37.8,24,,
53.924712,9.532635,,32.8,18,,
54.616669,9.363674,3.9,35.7,19,,
54.78143,9.43809,5.7,,18,,
53.382338,10.540524,2.1,39.7,17,,
53.638199,9.997419,1.9,39,35,1.6,0.1
53.564486,9.96834,2.8,2.9,27,1.6,0.1
53.545245,9.94489,3.7,2.9,33,1.6,0.1
53.529433,10.082139,4.2,2.9,42,3.1,0.1
53.522906,10.021966,2.3,2.9,50,1.6,0.1
53.522906,10.021966,5.1,3,18,3.6,0.1
53.53851171,10.10286242,,9,,1.6,0.1
53.536237,9.844231,1.9,2.9,29,1.6,0.1
53.529159,9.981624,4.6,2.9,45,2.6,0.1
53.507916,9.990543,2.8,2.9,42,2.6,0.1
52.5200066,13.404954,11,41.1,19,,
50.578587,13.0075835,1.9,40.3,7,0.3,
51.182293,14.4237749,1.9,43.5,9,1,
50.606944,12.213889,1.4,41.1,8,0.9,
50.4358166,12.5878095,1.4,41.5,10,0.9,
51.307778,13.0025,1,41.9,6,0.9,
51.0331781,13.728985,5.5,35,9,1,
51.0692216,13.7656248,5.1,38.2,9,0.9,
51.037279,13.7303687,1.4,41.5,7,0.9,
50.8187761,12.5451713,1.4,,9,,
51.1506269,14.968707,3.7,43.5,11,1,
50.370718,12.4681708,1.4,41.1,10,0.9,
51.3397656,12.3750967,4.6,37,9,0.9,
51.3396955,12.3730747,1.4,42.7,10,0.9,
51.2931501,14.8311719,1,43.5,11,1,
50.4829687,12.139208,1.9,41.5,10,0.9,
51.115847,13.667463,1,42.7,10,1,
50.5425641,12.7792228,4.6,40.7,21,5.5,
50.9060775,14.8115883,1.9,43.1,12,1.2,
50.859058,12.8683516,6.9,39.8,10,0.3,
51.3251178,12.2989219,6,42.7,6,0.9,
50.7269508,12.4572191,2.8,40.7,10,5.5,
48.84791111,10.09629167,1.9,46.3,14,,
48.77307222,8.220211111,2.8,47.2,11,,
48.67808056,9.227625,1.9,49.2,24,,
48.08985278,9.799872222,1.4,48,18,,
48.00151667,7.832119445,1,49.2,18,,
47.66007778,9.485633333,3.7,45.5,18,,
48.64564167,8.904408333,0.5,51.3,15,,
49.41955278,8.676663889,3.2,48.8,14,,
49.16553333,9.224744444,2.8,49.6,15,,
49.02859444,8.355647222,3.2,43.9,16,,
48.57817778,7.802272222,3.7,48.4,18,,
47.66436111,9.169288889,3.2,48.8,22,,
48.89923611,9.173002778,1.4,44.7,16,,
49.54407778,8.465280555,8.7,41.9,18,,
47.81905278,7.567913889,1.9,51.3,25,,
48.88905556,8.665483334,5.1,39,14,,
48.48875833,9.2075,7.8,46.8,12,,
49.1124645,9.7372649,14.2,0.9,40,,
48.345775,9.207633333,0.5,48.4,15,,
47.80993056,7.764497222,0.5,52.6,17,,
48.80893333,9.229861111,3.7,49.6,17,,
49.63461944,9.658827778,1.9,44.3,12,,
48.50773333,9.051144444,1.9,47.2,14,,
48.39686667,9.978975,1.9,47.6,18,,
48.04865556,8.4636,2.3,48,17,,
47.58811667,7.633077778,2.3,57.1,22,,
49.30075833,8.700066667,3.2,45.5,12,,
49.07655556,8.406663889,3.2,45.5,16,,
52.34944444,13.42416667,1.9,40.7,9,,0.1
52.42027778,12.55222222,1,41.5,6,,0.1
51.74611111,14.33444444,1.4,40.7,7,1.1,0.1
52.14611111,14.63805556,1,43.1,6,1.6,0.1
51.4625,13.52666667,1,43.1,8,,
52.33444444,14.52583333,1.9,42.3,8,1.6,0.1
52.56361111,14.015,1.9,40.7,11,,0.1
52.19416667,12.56138889,1,41.1,6,,0.1
52.60833333,12.885,2.3,39.4,27,1.6,0.1
52.93166667,12.80944444,1.9,38.2,9,1.6,0.1
52.48416667,13.12361111,1.9,42.3,8,1.6,0.1
52.40111111,13.05972222,2.3,41.1,9,2.1,0.1
52.40111111,13.05972222,,,,,
51.89722222,14.05666667,1,41.1,8,2.6,0.1
51.56444444,14.37638889,2.3,40.3,8,1.1,0.1
52.99861111,11.73833333,1.9,42.7,12,,
52.6775,13.58222222,6.4,40.7,16,,0.1
52.40916667,12.54833333,4.2,41.5,7,,0.1
51.75638889,14.32777778,5.5,40.7,9,1.1,0.1
51.7538797,14.3217453,7,,15,,0
52.389817,13.0903142,7.4,41.1,11,2.1,0.1
52.39388889,13.03777778,4.6,41.1,10,2.1,0.1
52.37666667,13.5325,1.9,40.7,10,,0.1
52.83222222,13.82194444,6.9,40.3,10,,0.1
52.48166667,13.84805556,13.8,25.6,13,,0.1
52.2688736,10.5267696,6.4,,17,7.1,
51.5412804,9.9158035,3.2,,25,1.6,0.1
53.7333333,7.4166667,5.5,,22,1.6,
52.3758916,9.7320104,7.4,,14,,
51.616111,10.419444,4.6,,11,1.1,0.1
52.4226503,10.7865461,3.2,,12,2.1,
52.2799112,8.0471788,6.9,,17,,
52.4226503,10.7865461,6,,13,7.1,
53.0559625,9.2084296,9.2,,25,1.1,
52.1533469,10.4494285,7.4,,13,7.1,
53.1434501,8.2145521,5.1,,26,,0.1
51.5412804,9.9158035,2.3,,11,1.6,0.1
52.2799112,8.0471788,1.9,,17,1.6,
52.3758916,9.7320104,2.3,,12,,
53.1660833,9.9189944,1.9,,12,1.1,
52.2688736,10.5267696,2.3,,12,7.1,
53.0175275,11.1432543,1.9,,13,,
51.904879,10.478146,3.2,,9,1.6,
53.4708393,7.4848308,5.5,,26,1.6,
52.499555,10.4093993,1.4,,19,7.1,
52.9364915,9.0753464,1.9,,17,1.1,
51.8333333,9.5,2.3,,14,1.6,0.1
51.8006069,9.6900658,2.3,,10,1.6,0.1
53.2130302,9.4798781,9.6,,20,1.1,
51.7570345,10.6180779,1.4,,10,1.6,0.1
51.3618942,10.2428459,2.8,,9,,0.1
49.446,7.7673,9.6,17.9,18,,
49.446,7.7673,20.2,22,20,0.6,0.1
50.001032,8.261091,,,20,,
49.9937671,8.2736363,,,20,,
50.4286926,7.4638813,,,15,,
49.6286656,8.3647919,,,21,,
49.2925,7.8516667,9.6,17.9,2,,
50.359197,7.5918225,,,3,,
49.4797577,8.4421989,,,29,,
49.5200648,8.4012329,,,20,,
50.016667,8.216667,,,16,,
50.416243,7.4844246,,,15,,
50.416243,7.4844246,17.4,15,16,,
49.7528491,6.6459048,9.6,17.9,25,,
49.0520822,8.2527935,9.6,17.9,23,,
49.741035,7.193486,9.6,17.9,11,,
49.4161821,7.3048053,9.6,17.9,10,,
50.7781568,7.951955,,,1,,
50.2665,6.3781,,,20,,
49.4719156,8.424614,,,32,,
49.1978828,7.6052881,9.6,17.9,13,,
53.12166667,17.98777778,6.8,,21,1.7,1.9
53.13388889,17.99555556,2.8,40.7,19,1.9,3.9
52.65861111,19.05916667,4,45.5,18,3.8,3.1
53.02861111,18.66583333,1.4,45.5,30,2,4
53.49333333,18.76194444,3.1,25,22,1.9,1
52.79305556,18.24083333,1.5,44.5,13,3.3,3.9
53.01222222,18.60611111,3.7,41.1,16,1,4.5
52.82277778,17.85888889,1.4,27.3,24,3,4.6
53.0175,18.61277778,1,44.5,17,3.8,4
53.12611111,18.00722222,2,49.3,29,1.1,1.3
51.79972222,16.3175,12.6,39.9,10,3.3,2.4
52.43772222,15.12244444,3.6,43.7,22,3.7,1.6
51.64265556,15.12780833,2.9,44.8,10,5.8,8
52.73821389,15.22866667,3.2,36.3,14,4.1,4.7
51.93978333,15.51886111,1.9,43.3,13,4.1,6
52.290915,21.042459,3.5,39.7,15,1.7,1.1
52.160838,21.033815,16.4,40.5,12,2.5,1.9
52.407648,20.955992,3.2,40.3,17,1.7,1.1
51.399089,21.147484,2.3,32.9,14,0.7,5
52.550564,19.707589,2.2,39.4,19,1.7,4.7
52.191789,20.837494,1.2,37.3,13,1.1,
52.053887,20.430009,1.1,44.3,12,1.1,
52.285872,20.454808,1.1,44.3,12,1.1,
51.83561,20.791218,0.9,45.5,,1.7,2.3
52.3141133,20.9582487,7.2,,,0.5,
52.2265587,20.9088752,12.4,,,1.1,
52.2249867,21.0200483,3.2,12,13,2,7.1
52.172033,22.282236,,,13,,
52.219339,21.0047,3.2,12,13,2,7.1
52.225171,21.014783,5.2,12,27,2,2.9
52.556206,19.687706,4.5,38.2,23,3,4.7
52.115772,21.237078,1.7,37.7,14,1.7,3.6
52.082833,21.111077,9.9,2.9,33,2.5,1.9
52.285141,20.933098,1,17,8,1.7,1.1
52.080625,21.111186,,,12,,
52.080625,21.111186,,,12,,
52.080625,21.111186,5.6,28,18,1.1,4.3
52.080625,21.111186,4.3,,20,1.5,4.8
54.116056,22.93875,,,,,
54.116056,22.93875,4.9,15.7,10,0.9,
52.391778,16.99838888,3.6,,5,,
49.802089,19.048629,3.5,,,,2.9
52.14325,19.233225,1.6,36.6,12,0.9,
51.777603,19.452408,15.6,,32,,5.8
51.667981,19.368683,1.8,45.8,19,2.6,
51.404406,19.696956,2.1,55.4,21,2.6,2.8
51.856692,19.421231,2.7,44.9,27,1.9,3.1
51.763801,19.467132,,,,,
51.775411,19.4509,2.6,,19,2,3.4
51.775411,19.4509,2.6,,19,2,3.4
51.775411,19.4509,2.6,,19,2,3.4
51.754613,19.434925,1.7,,25,,2.9
52.0387126,23.1445026,2.2,27.9,14,4.4,
51.258828,22.570467,1.1,41.1,13,3,1.6
50.7230879,23.2519686,3.2,,18,3,
50.020169,21.004167,3.6,44.8,17,2.8,3.1
49.971047,19.830422,2.8,46.1,25,7.9,4.8
50.057678,19.926189,6.9,34.2,13,1.8,4.8
50.069308,20.053492,2.8,,15,2,4.9
49.619281,20.714403,2.1,44.8,10,1.7,3.1
49.293564,19.960083,1.2,38.5,6,0.8,4
50.159406,19.477464,2.5,42.5,21,3.9,5.6
